method,eval_id,feasible,violation,composite,shock_FEDFUNDS,shock_USGOVT,shock_BOGMBASE,shock_NONBORRES,delta_BAAFFM_T,delta_CPI_YOY,delta_UNRATE_L,loss_BAAFFM_T,loss_CPI_YOY,loss_UNRATE_L
RandomSearch,235,1,0.0,0.0005816179844377356,2.479417706116939,-1155.8409608983495,0.03803187262803853,41.190836612568944,-0.9796009290728454,0.5761095597446118,0.02470440041516042,0.00490059747430216,0.7917097165098116,0.1872422747124105
RandomSearch,236,0,1.0,0.9908076751815061,2.0236976097549118,-188.02843548286864,-0.024675240200852856,-39.67784010216411,-1.1027632672845873,-0.11344031624789075,-0.05501057720829916,0.11826174073743978,0.10215984051730909,0.10752729708895092
RandomSearch,237,1,0.0,0.8286457539471827,-1.0430152275176794,-1112.8039920699337,-0.015990905421343363,95.197820600792,-0.37630698492484616,-0.2190821416741371,0.002904795965309681,0.6081945416223014,0.0034819849089372523,0.16544267026255977
RandomSearch,238,1,0.0,9.275404029297723e-05,-0.8284243210670221,-942.5836234840517,0.023022293738954633,-339.5053736597892,0.5371045274541606,0.47744529483981646,0.0652733764607829,1.521606054001308,0.6930454516050163,0.227811250758033
RandomSearch,239,0,1.0,0.9916380368045666,2.3068951441247822,-1169.8605237384595,-0.026533582018336943,-40.355280526239426,-1.1027726408479568,-0.1134693952303798,-0.055775806982456544,0.11827111430080928,0.10213076153482004,0.10676206731479354
RandomSearch,240,1,0.0,0.19996533086374912,-0.7186605587056987,59.11331157986933,0.027142042920135126,-3.9748837959045886,0.289812295005774,0.38383879088074124,0.039780919942398185,1.2743138215529215,0.5994389476459411,0.20231879423964827
RandomSearch,241,1,0.0,0.9876614619741894,0.34305909160063575,272.7258101281859,-0.017252043770833718,-61.201348062746376,-0.851310936375131,-0.13993583435244217,-0.2741732513353812,0.1331905901720165,0.07566432241275767,0.11163537703813109
RandomSearch,242,1,0.0,0.5750274473037253,0.025241607384077547,-562.1977892824813,0.0034566426403454323,343.74003499216815,-0.02984295515829949,0.04141888912542102,0.027580147280519718,0.954658571388848,0.25701904589062086,0.1901180215777698
RandomSearch,243,1,0.0,0.988141757181561,1.1038023744700993,-970.5627923389195,-0.024631602766882633,-2.4174832961044785,-1.0884702167272926,-0.10883994107915473,-0.055029727347906565,0.1039686901801451,0.1067602156860451,0.10750814694934352
RandomSearch,244,1,0.0,0.0004525197653053765,-1.433009899744479,342.3082854347292,0.018972037132669956,84.54610486655389,0.600256510423967,-0.17260876155747384,-0.18753818842862913,1.5847580369711145,0.04299139520772599,0.025000314131379042
RandomSearch,245,1,0.0,0.214041861532018,0.7461105181940617,-569.8481456001577,-0.013082842008336218,-171.92886960933902,-1.0012596192193022,0.4784187109165412,0.023092340303866088,0.016758092672154667,0.694018867681741,0.18563021460111617
RandomSearch,246,1,0.0,0.997989929622423,0.4428930268566189,887.0075120699103,-0.01481997610021818,148.18649173324422,-0.8498011805167649,-0.11217499412548815,-0.15463445200157633,0.1347003460303826,0.10342516263971169,0.007903422295673757
RandomSearch,247,1,0.0,0.00038872101333282846,0.10946175832834149,-81.50524320223553,0.04302362597691897,-158.52418890628482,-0.012946587892945338,0.5723971739862765,0.05719560490489339,0.9715549386542022,0.7879973307514764,0.21973347920214348
RandomSearch,248,1,0.0,0.0005912292635373309,2.424053224944357,-964.4587817211059,0.024642018453368025,-96.29797868871051,-0.975069738911988,0.6081613458593593,0.013887428646412125,0.009431787635159505,0.8237615026245592,0.1764253029436622
RandomSearch,249,1,0.0,0.0005670451880273267,2.3447324211772793,-977.8105606578647,0.03111065264381406,230.98465416998988,-0.9719739134333767,0.6118835557916498,0.04022655260217167,0.012527613113770819,0.8274837125568496,0.20276442689942176
RandomSearch,250,0,1.0,1.0,2.8877984574576416,551.2545913733904,-0.03096047117348081,136.23643563930153,-1.0954072332950058,-0.13760635312774205,-0.1711452104514608,0.11090570674785827,0.07799380363745778,0.00860733615421072
RandomSearch,251,1,0.0,0.4891963664137354,-0.4434506571014134,1164.0351169306937,0.031774780809713424,45.31449213006027,0.003687100387965714,0.2655923284556443,-0.19231697408595583,0.9881886269351132,0.4811924852208441,0.029779099788705743
RandomSearch,252,1,0.0,0.0003237991019459519,-1.5449185732478288,-306.8705530150471,0.01016680799407186,310.5824900109295,0.5803977340045954,0.12115987022533536,0.0529709543477912,1.5648992605517429,0.3367600269905352,0.21550882864504128
RandomSearch,253,1,0.0,0.0001173449280137753,-1.2347405234016666,-481.6927121707438,0.02480619272343136,338.03755404815786,0.9625447196732342,0.4673206070584728,0.05924956319893582,1.9470462462203817,0.6829207638236726,0.2217874374961859
RandomSearch,254,0,1.0,0.0005528490760490173,2.9630205035715598,-524.7612756637176,0.02314884247712133,-236.45086804523464,-0.906894043351786,0.6389452983549395,0.05436586907714158,0.07760748319536148,0.8545454551201394,0.21690374337439167
RandomSearch,255,1,0.0,0.3035941697991291,-1.679302877587218,271.80432852032004,-0.009948897726285731,63.50085746122653,0.3503738410263173,-0.3284764437885628,-0.26515851030703086,1.3348753675734648,0.11287628702336294,0.10262063600978077
